"","data_source","model_ensemble","predictionScaled","no_transScaled","smth_transScaled","crt_transScaled","predictionUnscaled","no_transUnscaled","smth_transUnscaled","crt_transUnscaled","lake","res","method","computation"
"1008","Phacotus","25","Critical Transition",0.00604434451088309,0.425368994474411,0.568586647510529,"Critical Transition",0.000531915808096528,0.304762363433838,0.694705784320831,"Mendota","Monthly","EWSNet","ML"
"1009","Phormidium","25","Smooth Transition",0.0127004142850637,0.548514842987061,0.438784837722778,"Critical Transition",4.06028114974589e-31,0.159999996423721,0.839999973773956,"Mendota","Monthly","EWSNet","ML"
"1010","Pseudanabaena","25","Critical Transition",0.0235245600342751,0.385494649410248,0.590980768203735,"Critical Transition",0.0396867617964745,0.164146989583969,0.796166241168976,"Mendota","Monthly","EWSNet","ML"
"1011","Pyramichlamys","25","Critical Transition",0.0119830798357725,0.394638508558273,0.593378365039825,"Critical Transition",0.0111710308119655,0.0276124998927116,0.961216509342194,"Mendota","Monthly","EWSNet","ML"
"1012","Quadrigula","25","Critical Transition",0.00907919183373451,0.382963359355927,0.607957482337952,"Critical Transition",0.00207278784364462,0.307004362344742,0.690922796726227,"Mendota","Monthly","EWSNet","ML"
"1013","Rhabdoderma","25","Critical Transition",0.00910023134201765,0.403447598218918,0.587452054023743,"Critical Transition",0,0.159999996423721,0.839999973773956,"Mendota","Monthly","EWSNet","ML"
"1014","Rhodomonas","25","Smooth Transition",0.00169475609436631,0.512203276157379,0.486102014780045,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Mendota","Monthly","EWSNet","ML"
"1015","Scenedesmus","25","Smooth Transition",0.00158013438340276,0.769709169864655,0.228710800409317,"Critical Transition",0.0395722426474094,0.121439844369888,0.83898788690567,"Mendota","Monthly","EWSNet","ML"
"1016","Schizochlamys","25","Critical Transition",0.0117599628865719,0.260957807302475,0.727282345294952,"Critical Transition",0.0399939008057117,0.119999945163727,0.840006113052368,"Mendota","Monthly","EWSNet","ML"
"1017","Schroederia","25","Smooth Transition",0.00534572405740619,0.962302327156067,0.0323519445955753,"Critical Transition",6.02079310851877e-08,0.159998416900635,0.84000152349472,"Mendota","Monthly","EWSNet","ML"
"1018","Selenastrum","25","Smooth Transition",0.00630716281011701,0.581064581871033,0.412628173828125,"Critical Transition",0.0214654635637999,0.031688816845417,0.946845710277557,"Mendota","Monthly","EWSNet","ML"
"1019","Snowella","25","Critical Transition",0.00614118995144963,0.391998529434204,0.601860284805298,"Critical Transition",0.0302161984145641,0.0423981584608555,0.927385568618774,"Mendota","Monthly","EWSNet","ML"
"1020","Sphaerocystis","25","Smooth Transition",0.00696868123486638,0.531149327754974,0.461882025003433,"Critical Transition",0,0.159999996423721,0.839999973773956,"Mendota","Monthly","EWSNet","ML"
"1021","Staurastrum","25","Critical Transition",0.0134581914171576,0.36835765838623,0.618184268474579,"Critical Transition",0.0237668249756098,0.0186692401766777,0.957563936710358,"Mendota","Monthly","EWSNet","ML"
"1022","Stephanodiscus","25","Critical Transition",0.00868776720017195,0.388449102640152,0.602863132953644,"Critical Transition",0,0.119999997317791,0.879999995231628,"Mendota","Monthly","EWSNet","ML"
"1023","Synechococcus","25","Critical Transition",0.0129842665046453,0.366972535848618,0.620043218135834,"Critical Transition",0,0.159999996423721,0.839999973773956,"Mendota","Monthly","EWSNet","ML"
"1024","Synechocystis","25","Smooth Transition",0.0121277151629329,0.571787416934967,0.416085004806519,"Critical Transition",0,0.159999996423721,0.839999973773956,"Mendota","Monthly","EWSNet","ML"
"1025","Synedra","25","Critical Transition",0.00708007626235485,0.452333211898804,0.540586709976196,"Critical Transition",0.000259709340753034,0.429194152355194,0.57054615020752,"Mendota","Monthly","EWSNet","ML"
"1026","Synura","25","Critical Transition",0.00884003844112158,0.394975930452347,0.596184015274048,"Critical Transition",0.0132417930290103,0.21775384247303,0.769004225730896,"Mendota","Monthly","EWSNet","ML"
"1027","Tetraedron","25","Smooth Transition",0.00376701075583696,0.57911878824234,0.417114168405533,"Critical Transition",0.0243182200938463,0.0979866236448288,0.877695143222809,"Mendota","Monthly","EWSNet","ML"
"1028","Tetrastrum","25","Critical Transition",0.0066869854927063,0.413159638643265,0.580153405666351,"Critical Transition",0.00376161327585578,0.0293028093874454,0.966935396194458,"Mendota","Monthly","EWSNet","ML"
"1029","Uroglena","25","Smooth Transition",0.0131654692813754,0.676688075065613,0.310146450996399,"Critical Transition",1.07579830826765e-20,0.120000265538692,0.879999756813049,"Mendota","Monthly","EWSNet","ML"
"1030","ACANTHOCYCLOPS","25","Smooth Transition",0.0234321765601635,0.599437713623047,0.377130120992661,"Critical Transition",0.0245077032595873,0.0183101426810026,0.957182168960571,"Mendota","Monthly","EWSNet","ML"
"1031","AGLAODIAPTOMUS","25","Smooth Transition",0.0164533890783787,0.660760343074799,0.322786301374435,"Critical Transition",0.0253372564911842,0.0184079986065626,0.956254720687866,"Mendota","Monthly","EWSNet","ML"
"1032","ALONA","25","Critical Transition",0.0195194836705923,0.450527995824814,0.529952585697174,"Critical Transition",0.0243321377784014,0.0182898975908756,0.957377851009369,"Mendota","Monthly","EWSNet","ML"
"1033","CALANOID","25","Critical Transition",0.01425642054528,0.448952406644821,0.536791086196899,"Critical Transition",0.0275200866162777,0.0186830144375563,0.953796923160553,"Mendota","Monthly","EWSNet","ML"
"1034","CHYDORUS","25","Critical Transition",0.00584427453577518,0.354216039180756,0.639939665794373,"Critical Transition",0.0252821780741215,0.0183632895350456,0.956354677677155,"Mendota","Monthly","EWSNet","ML"
"1035","COPEPOD","25","Critical Transition",0.00754745490849018,0.314916014671326,0.67753654718399,"Critical Transition",0.0497330240905285,0.023058170452714,0.927208721637726,"Mendota","Monthly","EWSNet","ML"
"1036","COPEPODITES","25","Critical Transition",0.012553758919239,0.376528590917587,0.610917687416077,"Critical Transition",0.0243728924542665,0.0183042269200087,0.957322835922241,"Mendota","Monthly","EWSNet","ML"
"1037","CYCLOPOID","25","Critical Transition",0.01786426641047,0.376595258712769,0.605540454387665,"Critical Transition",0.0276484861969948,0.0187805835157633,0.953571021556854,"Mendota","Monthly","EWSNet","ML"
"1038","DAPHNIA","25","Smooth Transition",0.0118196401745081,0.953907012939453,0.0342734754085541,"Critical Transition",0.0328790284693241,0.0196186192333698,0.947502434253693,"Mendota","Monthly","EWSNet","ML"
"1039","DIACYCLOPS","25","Critical Transition",0.0148087535053492,0.431750535964966,0.553440690040588,"Critical Transition",0.0342462733387947,0.0192777961492538,0.946475982666016,"Mendota","Monthly","EWSNet","ML"
"1040","DIAPHANOSOMA","25","Critical Transition",0.0261494759470224,0.453306466341019,0.520544052124023,"Critical Transition",0.024724468588829,0.0183251090347767,0.956950426101685,"Mendota","Monthly","EWSNet","ML"
"1041","DIAPTOMID","25","Smooth Transition",0.017647797241807,0.648766398429871,0.333585768938065,"Critical Transition",0.0416612066328526,0.0210056751966476,0.937332987785339,"Mendota","Monthly","EWSNet","ML"
"1042","HARPACTICOID","25","Smooth Transition",0.0124314241111279,0.527901113033295,0.459667384624481,"Critical Transition",0.0243349000811577,0.0182907376438379,0.957374334335327,"Mendota","Monthly","EWSNet","ML"
"1043","LEPTODORA","25","Critical Transition",0.00920976512134075,0.347763031721115,0.643027245998383,"Critical Transition",0.0243355799466372,0.018290538340807,0.957373976707458,"Mendota","Monthly","EWSNet","ML"
"1044","MESOCYCLOPS","25","Critical Transition",0.0109322825446725,0.45891472697258,0.530153095722198,"Critical Transition",0.0248119048774242,0.0183605700731277,0.956827521324158,"Mendota","Monthly","EWSNet","ML"
"1045","SINOBOSMINA","25","Smooth Transition",0.012144859880209,0.67142915725708,0.316426068544388,"Critical Transition",0.0243384782224894,0.0182913318276405,0.957370162010193,"Mendota","Monthly","EWSNet","ML"
"1046","TROPOCYCLOPS","25","Critical Transition",0.0103002581745386,0.376275181770325,0.613424599170685,"Critical Transition",0.0243543814867735,0.0182926375418901,0.957352995872498,"Mendota","Monthly","EWSNet","ML"
"1047","Asterionella","25","Smooth Transition",0.00594757217913866,0.739944398403168,0.254108041524887,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Windermere","Monthly","EWSNet","ML"
"1048","Aulacoseira","25","Critical Transition",0.015689093619585,0.251825958490372,0.732484877109528,"Critical Transition",5.88447832128303e-11,0.119999997317791,0.879999995231628,"Windermere","Monthly","EWSNet","ML"
"1049","Chlorella","25","Smooth Transition",0.00928534008562565,0.699686884880066,0.291027694940567,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Windermere","Monthly","EWSNet","ML"
"1050","Tabellaria","25","Smooth Transition",0.0101850852370262,0.640961885452271,0.348852962255478,"Critical Transition",0.0183769874274731,0.159352526068687,0.822270512580872,"Windermere","Monthly","EWSNet","ML"
"1051","Ceratium","25","Critical Transition",0.0138019137084484,0.416056543588638,0.570141434669495,"Critical Transition",0.0198421385139227,0.0612143762409687,0.918943464756012,"Windermere","Monthly","EWSNet","ML"
"1052","Cosmarium","25","Critical Transition",0.00768005801364779,0.235314890742302,0.757004976272583,"Critical Transition",0.0187163539230824,0.0283100418746471,0.952973544597626,"Windermere","Monthly","EWSNet","ML"
"1053","Closterium","25","Critical Transition",0.00357424980029464,0.417810618877411,0.578615128993988,"Critical Transition",0.0156291369348764,0.0330561734735966,0.951314687728882,"Windermere","Monthly","EWSNet","ML"
"1054","Cryptomonas","25","Smooth Transition",0.0180408898741007,0.9496710896492,0.0322880633175373,"Critical Transition",5.93829447849802e-21,0.122246161103249,0.877753853797913,"Windermere","Monthly","EWSNet","ML"
"1055","Gymnodinium","25","Critical Transition",0.0179913602769375,0.425272226333618,0.556736409664154,"Critical Transition",0.0122328195720911,0.192290082573891,0.795477151870728,"Windermere","Monthly","EWSNet","ML"
"1056","Mallomonas","25","Smooth Transition",0.0104057993739843,0.638960480690002,0.350633770227432,"Smooth Transition",0.0244142562150955,0.5482377409935,0.427348017692566,"Windermere","Monthly","EWSNet","ML"
"1057","Peridinium","25","Smooth Transition",0.0153407845646143,0.493996173143387,0.490663141012192,"Critical Transition",0.016087869182229,0.0918916538357735,0.892020463943481,"Windermere","Monthly","EWSNet","ML"
"1058","Staurastrum","25","Critical Transition",0.0120235392823815,0.380667328834534,0.607309103012085,"Critical Transition",0.0110421134158969,0.0696441382169724,0.919313788414001,"Windermere","Monthly","EWSNet","ML"
"1059","Trachelomonas","25","Smooth Transition",0.0151160964742303,0.502100586891174,0.482783228158951,"Critical Transition",0.0203759744763374,0.0234683156013489,0.956155776977539,"Windermere","Monthly","EWSNet","ML"
"1060","Woronichinia","25","Critical Transition",0.00444314815104008,0.400256723165512,0.595300197601318,"Critical Transition",0.0385321602225304,0.461300581693649,0.50016725063324,"Windermere","Monthly","EWSNet","ML"
"1061","Botryococcus","25","Critical Transition",0.00435817381367087,0.323323249816895,0.672318637371063,"Critical Transition",0.0235517267137766,0.0189786795526743,0.957469582557678,"Windermere","Monthly","EWSNet","ML"
"1062","Rhodomonas","25","Critical Transition",0.00684996182098985,0.337353020906448,0.655796945095062,"Critical Transition",0.0367982871830463,0.123201712965965,0.839999973773956,"Windermere","Monthly","EWSNet","ML"
"1063","Monoraphidium","25","Critical Transition",0.018908429890871,0.320680618286133,0.660410940647125,"Critical Transition",8.87361812176336e-14,0.15999998152256,0.839999973773956,"Windermere","Monthly","EWSNet","ML"
"1064","zoobiomass","25","Smooth Transition",0.0157186239957809,0.861060619354248,0.123220779001713,"Critical Transition",0.0233514308929443,0.0180138163268566,0.958634555339813,"Windermere","Monthly","EWSNet","ML"
"1065","Bosmina","25","Smooth Transition",0.00755786430090666,0.885244727134705,0.107197396457195,"Critical Transition",0.0230715125799179,0.0179520696401596,0.958976447582245,"Windermere","Monthly","EWSNet","ML"
"1066","Daphnia","25","Smooth Transition",0.0267270915210247,0.602832615375519,0.370440304279327,"Critical Transition",0.0230688992887735,0.0179523006081581,0.958978831768036,"Windermere","Monthly","EWSNet","ML"
"1067","TotCalanoids","25","Smooth Transition",0.018733149394393,0.827318966388702,0.153947874903679,"Critical Transition",0.0230992790311575,0.0179563872516155,0.958944380283356,"Windermere","Monthly","EWSNet","ML"
"1068","TotCyclopoids","25","Smooth Transition",0.0183483511209488,0.698885679244995,0.282765984535217,"Critical Transition",0.0230850260704756,0.0179563090205193,0.958958566188812,"Windermere","Monthly","EWSNet","ML"
"1069","cryptomonas","25","Smooth Transition",0.0101980529725552,0.9795081615448,0.0102938450872898,"Critical Transition",3.99552554881666e-05,0.428781390190125,0.571178615093231,"Washington","Monthly","EWSNet","ML"
"1070","diatom.edible","25","Smooth Transition",0.00893455091863871,0.723469316959381,0.267596215009689,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Washington","Monthly","EWSNet","ML"
"1071","green.algae.edible","25","Smooth Transition",0.00636984454467893,0.876697599887848,0.116932436823845,"Critical Transition",0.0397578962147236,0.414655387401581,0.54558664560318,"Washington","Monthly","EWSNet","ML"
"1072","oscillatoria","25","Smooth Transition",0.010719345882535,0.963905811309814,0.0253748204559088,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Washington","Monthly","EWSNet","ML"
"1073","unicells","25","Smooth Transition",0.00412503816187382,0.991075992584229,0.00479908147826791,"Critical Transition",3.36153652656657e-12,0.119999997317791,0.879999995231628,"Washington","Monthly","EWSNet","ML"
"1074","other.algae","25","Smooth Transition",0.0278922766447067,0.878141939640045,0.0939657688140869,"Critical Transition",0,0.119999997317791,0.879999995231628,"Washington","Monthly","EWSNet","ML"
"1075","conochilus","25","Smooth Transition",0.023923696950078,0.923816442489624,0.0522597841918468,"Critical Transition",0.0288348961621523,0.0194064825773239,0.951758623123169,"Washington","Monthly","EWSNet","ML"
"1076","cyclops","25","Smooth Transition",0.00855135265737772,0.960123300552368,0.031325276941061,"Critical Transition",0.0289808269590139,0.0193759966641665,0.951643228530884,"Washington","Monthly","EWSNet","ML"
"1077","daphnia","25","Smooth Transition",0.00277142319828272,0.724274456501007,0.272954106330872,"Critical Transition",0.0281497649848461,0.0192769188433886,0.952573239803314,"Washington","Monthly","EWSNet","ML"
"1078","diaptomus","25","Smooth Transition",0.00755507638677955,0.748847484588623,0.243597522377968,"Critical Transition",0.0302551966160536,0.0195311177521944,0.950213670730591,"Washington","Monthly","EWSNet","ML"
"1079","epischura","25","Smooth Transition",0.00912265107035637,0.895117521286011,0.0957599282264709,"Critical Transition",0.0281958431005478,0.0192827507853508,0.952521443367004,"Washington","Monthly","EWSNet","ML"
"1080","leptodora","25","Smooth Transition",0.0140258381143212,0.633579909801483,0.352394342422485,"Critical Transition",0.0281394738703966,0.0192759111523628,0.952584385871887,"Washington","Monthly","EWSNet","ML"
"1081","neomysis","25","Smooth Transition",0.0179330296814442,0.851943671703339,0.13012333214283,"Critical Transition",0.028139004483819,0.019275838509202,0.952585220336914,"Washington","Monthly","EWSNet","ML"
"1082","nonDaphnid.cladocerans","25","Smooth Transition",0.0201512146741152,0.754248738288879,0.225599989295006,"Critical Transition",0.0283584408462048,0.0193165708333254,0.95232492685318,"Washington","Monthly","EWSNet","ML"
"1083","nc.rotifers","25","Smooth Transition",0.00974862836301327,0.943265676498413,0.0469857603311539,"Critical Transition",0.0323904640972614,0.0198223534971476,0.947787225246429,"Washington","Monthly","EWSNet","ML"
"1084","Asterionella","25","Smooth Transition",0.0207735113799572,0.667766809463501,0.31145977973938,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Loch Leven","Monthly","EWSNet","ML"
"1085","Unicellular","25","Smooth Transition",0.027201522141695,0.528655290603638,0.444143176078796,"Critical Transition",0,0.119999997317791,0.879999995231628,"Loch Leven","Monthly","EWSNet","ML"
"1086","Diatoma","25","Critical Transition",0.00892265513539314,0.449031859636307,0.542045414447784,"Critical Transition",0,0.159999996423721,0.839999973773956,"Loch Leven","Monthly","EWSNet","ML"
"1087","Aulacoseira","25","Smooth Transition",0.0141252325847745,0.623328566551208,0.362546265125275,"Critical Transition",0,0.159999996423721,0.839999973773956,"Loch Leven","Monthly","EWSNet","ML"
"1088","Cyclops","25","Smooth Transition",0.00822747219353914,0.952648341655731,0.0391241796314716,"Critical Transition",1.24232076359476e-06,0.332763135433197,0.667235612869263,"Loch Leven","Monthly","EWSNet","ML"
"1089","Eudiaptomus","25","Smooth Transition",0.0140484981238842,0.951320946216583,0.0346305593848228,"Smooth Transition",0.00364138162694871,0.888447284698486,0.107911378145218,"Loch Leven","Monthly","EWSNet","ML"
"1090","Ankistrodesmus","25","Critical Transition",0.0448990762233734,0.437848806381226,0.517252147197723,"Critical Transition",0.0550112836062908,0.0228994563221931,0.922089159488678,"Upper Zurich","Monthly","EWSNet","ML"
"1091","Coelastrum","25","Smooth Transition",0.0109970904886723,0.717502295970917,0.271500557661057,"Critical Transition",0.0565334670245647,0.0272925402969122,0.916173994541168,"Upper Zurich","Monthly","EWSNet","ML"
"1092","Cosmarium","25","Smooth Transition",0.00901094451546669,0.980913758277893,0.0100754555314779,"Critical Transition",0.056199062615633,0.022957606241107,0.920843303203583,"Upper Zurich","Monthly","EWSNet","ML"
"1093","Staurastrum","25","Critical Transition",0.0183520205318928,0.439105868339539,0.542542099952698,"Critical Transition",0.0484611615538597,0.0242888499051332,0.92724996805191,"Upper Zurich","Monthly","EWSNet","ML"
"1094","Stephanodiscus","25","Critical Transition",0.0106363948434591,0.252673596143723,0.736689984798431,"Critical Transition",0.0264652092009783,0.138937190175056,0.834597647190094,"Upper Zurich","Monthly","EWSNet","ML"
"1095","Tabellaria","25","Smooth Transition",0.0292119067162275,0.51768571138382,0.453102350234985,"Critical Transition",3.97667565543713e-10,0.11999998241663,0.879999995231628,"Upper Zurich","Monthly","EWSNet","ML"
"1096","Fragilaria","25","Smooth Transition",0.0186430290341377,0.651500523090363,0.32985645532608,"Critical Transition",7.4096276729303e-39,0.159999996423721,0.839999973773956,"Upper Zurich","Monthly","EWSNet","ML"
"1097","Asterionella","25","Smooth Transition",0.00693542649969459,0.606456220149994,0.386608421802521,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Upper Zurich","Monthly","EWSNet","ML"
"1098","Nitzschia","25","Smooth Transition",0.0130972731858492,0.596243143081665,0.390659600496292,"Critical Transition",0.00241513131186366,0.384481966495514,0.613102912902832,"Upper Zurich","Monthly","EWSNet","ML"
"1099","Navicula","25","Critical Transition",0.0284352451562881,0.232176393270493,0.739388287067413,"Critical Transition",0.0307906940579414,0.231293737888336,0.737915575504303,"Upper Zurich","Monthly","EWSNet","ML"
"1100","Rhodomonas","25","Smooth Transition",0.0192067138850689,0.755551993846893,0.225241258740425,"Critical Transition",0,0.119999997317791,0.879999995231628,"Upper Zurich","Monthly","EWSNet","ML"
"1101","Peridinium","25","Smooth Transition",0.0278296731412411,0.585551857948303,0.386618465185165,"Critical Transition",0.0209503583610058,0.043697863817215,0.935351729393005,"Upper Zurich","Monthly","EWSNet","ML"
"1102","Ceratium","25","Smooth Transition",0.0187227353453636,0.680898427963257,0.300378918647766,"Critical Transition",0.0268634054809809,0.0351324044167995,0.93800413608551,"Upper Zurich","Monthly","EWSNet","ML"
"1103","Aphanizomenon","25","Critical Transition",0.0159071311354637,0.458273440599442,0.525819301605225,"Critical Transition",2.13038712401807e-19,0.159999996423721,0.839999973773956,"Upper Zurich","Monthly","EWSNet","ML"
"1104","Phacotus","25","Smooth Transition",0.0138995591551065,0.543050765991211,0.443049728870392,"Critical Transition",1.24980795135343e-06,0.159984856843948,0.840013980865479,"Upper Zurich","Monthly","EWSNet","ML"
"1105","Pandorina","25","Critical Transition",0.0153723452240229,0.186987534165382,0.797640144824982,"Critical Transition",0.0150700435042381,0.072212927043438,0.912716925144196,"Upper Zurich","Monthly","EWSNet","ML"
"1106","Tetraedron","25","Smooth Transition",0.017207020893693,0.638821244239807,0.343971699476242,"Critical Transition",0.0523638837039471,0.0412174910306931,0.906418561935425,"Upper Zurich","Monthly","EWSNet","ML"
"1107","Scenedesmus","25","Critical Transition",0.0306347236037254,0.275115311145782,0.694249868392944,"Critical Transition",0.0220389645546675,0.0494612902402878,0.928499698638916,"Upper Zurich","Monthly","EWSNet","ML"
"1108","Dinobryon","25","Critical Transition",0.0135185718536377,0.457082241773605,0.529399156570435,"Critical Transition",4.18863732757319e-29,0.157592222094536,0.842407763004303,"Upper Zurich","Monthly","EWSNet","ML"
"1109","Diatoma","25","Critical Transition",0.00882905442267656,0.365137904882431,0.626033067703247,"Critical Transition",2.76032228185841e-08,0.120816394686699,0.879183650016785,"Upper Zurich","Monthly","EWSNet","ML"
"1110","Cymbella","25","Critical Transition",0.0119866384193301,0.323343962430954,0.664669394493103,"Critical Transition",0.014227126725018,0.0859858244657516,0.899787068367004,"Upper Zurich","Monthly","EWSNet","ML"
"1111","Eudorina","25","Critical Transition",0.0204014703631401,0.254617929458618,0.724980592727661,"Critical Transition",0.044791866093874,0.0210766848176718,0.934131443500519,"Upper Zurich","Monthly","EWSNet","ML"
"1112","Oocystis","25","Critical Transition",0.0216839835047722,0.207186102867126,0.771129786968231,"Critical Transition",0.00144735933281481,0.224827066063881,0.773725509643555,"Upper Zurich","Monthly","EWSNet","ML"
"1113","Cymatopleura","25","Critical Transition",0.0492354184389114,0.305160969495773,0.645603656768799,"Critical Transition",0.034747801721096,0.0192525051534176,0.94599974155426,"Upper Zurich","Monthly","EWSNet","ML"
"1114","Amphora","25","Critical Transition",0.0182965379208326,0.411255180835724,0.570448338985443,"Critical Transition",0.0476501099765301,0.0318635664880276,0.920486271381378,"Upper Zurich","Monthly","EWSNet","ML"
"1115","Gymnodinium","25","Smooth Transition",0.0199179463088512,0.602547228336334,0.377534866333008,"Critical Transition",0.00902425777167082,0.33793506026268,0.653040647506714,"Upper Zurich","Monthly","EWSNet","ML"
"1116","Mougeotia","25","Critical Transition",0.0173018034547567,0.27352112531662,0.709177076816559,"Critical Transition",0,0.159999996423721,0.839999973773956,"Upper Zurich","Monthly","EWSNet","ML"
"1117","Pediastrum","25","Smooth Transition",0.00788937229663134,0.962283551692963,0.0298270341008902,"Critical Transition",0.0658036768436432,0.0231455378234386,0.911050736904144,"Upper Zurich","Monthly","EWSNet","ML"
"1118","Dictyosphaerium","25","Smooth Transition",0.00532956793904305,0.806407570838928,0.188262864947319,"Critical Transition",0.0516565404832363,0.0239690728485584,0.924374163150787,"Upper Zurich","Monthly","EWSNet","ML"
"1119","Volvox","25","Smooth Transition",0.0295454356819391,0.797547698020935,0.17290686070919,"Critical Transition",0.0745175778865814,0.0243144202977419,0.901167988777161,"Upper Zurich","Monthly","EWSNet","ML"
"1120","Cocconeis","25","Smooth Transition",0.0315836295485497,0.572359442710876,0.396057039499283,"Critical Transition",0.0333796255290508,0.0301908310502768,0.936429619789124,"Upper Zurich","Monthly","EWSNet","ML"
"1121","Treubaria","25","Critical Transition",0.0317317470908165,0.289723783731461,0.678544521331787,"Critical Transition",0.0574498847126961,0.0265277475118637,0.91602236032486,"Upper Zurich","Monthly","EWSNet","ML"
"1122","Gomphonema","25","Critical Transition",0.00733541557565331,0.144484803080559,0.848179697990417,"Critical Transition",0.0164576377719641,0.120222322642803,0.863319933414459,"Upper Zurich","Monthly","EWSNet","ML"
"1123","Chroococcus","25","Critical Transition",0.0213487911969423,0.354753464460373,0.623897790908813,"Critical Transition",0.0709900408983231,0.044298455119133,0.884711444377899,"Upper Zurich","Monthly","EWSNet","ML"
"1124","Microcystis","25","Critical Transition",0.0216062441468239,0.251639395952225,0.726754426956177,"Critical Transition",0.0268531423062086,0.0237744450569153,0.949372410774231,"Upper Zurich","Monthly","EWSNet","ML"
"1125","Crucigenia","25","Critical Transition",0.0135911153629422,0.213856413960457,0.77255254983902,"Critical Transition",0.0133105609565973,0.262754589319229,0.723934948444366,"Upper Zurich","Monthly","EWSNet","ML"
"1126","Elakatothrix","25","Critical Transition",0.0115644037723541,0.359348475933075,0.629087090492249,"Critical Transition",0.0168378185480833,0.299121171236038,0.684041082859039,"Upper Zurich","Monthly","EWSNet","ML"
"1127","Ankyra","25","Critical Transition",0.00633988901972771,0.414973616600037,0.578686535358429,"Critical Transition",0.00722601963207126,0.344124138355255,0.64864981174469,"Upper Zurich","Monthly","EWSNet","ML"
"1128","Closterium","25","Smooth Transition",0.023060267791152,0.510051012039185,0.466888725757599,"Critical Transition",0.0477220565080643,0.0302111282944679,0.922066867351532,"Upper Zurich","Monthly","EWSNet","ML"
"1129","Cyclotella","25","Critical Transition",0.0128020597621799,0.31832554936409,0.668872356414795,"Critical Transition",0.000123619334772229,0.223032400012016,0.776843965053558,"Upper Zurich","Monthly","EWSNet","ML"
"1130","Achnanthes","25","Critical Transition",0.0913308039307594,0.113547421991825,0.795121848583221,"Critical Transition",0.013094930909574,0.248227387666702,0.738677680492401,"Upper Zurich","Monthly","EWSNet","ML"
"1131","Pseudopedinella","25","Critical Transition",0.00487937172874808,0.376682430505753,0.618438124656677,"Smooth Transition",0.0114490473642945,0.668885707855225,0.319665163755417,"Upper Zurich","Monthly","EWSNet","ML"
"1132","Erkenia","25","Smooth Transition",0.0090819951146841,0.597468316555023,0.393449693918228,"Critical Transition",8.13090215722242e-24,0.119999997317791,0.879999995231628,"Upper Zurich","Monthly","EWSNet","ML"
"1133","Kephyrion","25","Critical Transition",0.00859652739018202,0.266524255275726,0.724879145622253,"Critical Transition",1.16638364033861e-06,0.121639415621758,0.878359436988831,"Upper Zurich","Monthly","EWSNet","ML"
"1134","Monas","25","Critical Transition",0.0221627037972212,0.262788206338882,0.715049147605896,"Critical Transition",0.0374843440949917,0.234132915735245,0.72838282585144,"Upper Zurich","Monthly","EWSNet","ML"
"1135","Carteria","25","Critical Transition",0.0187698248773813,0.28800904750824,0.693221151828766,"Smooth Transition",0.00972564239054918,0.601081907749176,0.389192432165146,"Upper Zurich","Monthly","EWSNet","ML"
"1136","Aphanothece","25","Critical Transition",0.00567710772156715,0.131331592798233,0.862991333007812,"Critical Transition",0.0188394617289305,0.0273333545774221,0.953827261924744,"Upper Zurich","Monthly","EWSNet","ML"
"1137","Gyrosigma","25","Smooth Transition",0.00537396734580398,0.535946130752563,0.458679795265198,"Critical Transition",0.0286644194275141,0.0186538342386484,0.952681660652161,"Upper Zurich","Monthly","EWSNet","ML"
"1138","Planktosphaeria","25","Smooth Transition",0.00800503045320511,0.804083049297333,0.187911987304688,"Critical Transition",0.0488503165543079,0.0310028679668903,0.920146882534027,"Upper Zurich","Monthly","EWSNet","ML"
"1139","Kirchneriella","25","Critical Transition",0.0100339995697141,0.310124456882477,0.679841637611389,"Critical Transition",0.000284969224594533,0.340913772583008,0.658801257610321,"Upper Zurich","Monthly","EWSNet","ML"
"1140","Monorhaphidium","25","Critical Transition",0.0212404355406761,0.402159512042999,0.576600074768066,"Critical Transition",0.0536018051207066,0.0474908500909805,0.89890730381012,"Upper Zurich","Monthly","EWSNet","ML"
"1141","Tetrastrum","25","Critical Transition",0.0103032775223255,0.245920732617378,0.743776023387909,"Critical Transition",0.0236841887235641,0.0617635771632195,0.914552330970764,"Upper Zurich","Monthly","EWSNet","ML"
"1142","Mallomonas","25","Smooth Transition",0.0123715065419674,0.74672257900238,0.240905895829201,"Smooth Transition",0.000156407826580107,0.513472199440002,0.486371427774429,"Upper Zurich","Monthly","EWSNet","ML"
"1143","Koliella","25","Critical Transition",0.0153301861137152,0.296327233314514,0.688342571258545,"Critical Transition",0.0363234765827656,0.140058517456055,0.823617994785309,"Upper Zurich","Monthly","EWSNet","ML"
"1144","Synedra","25","Critical Transition",0.025852732360363,0.456492334604263,0.517654895782471,"Critical Transition",0.0398772060871124,0.166224762797356,0.793897986412048,"Upper Zurich","Monthly","EWSNet","ML"
