"","time","metric.code","metric.score","rolling.mean","rolling.sd","threshold.crossed","str","lake","res","method","computation"
"5503",1998.25,"meanSD",-1.48016376064597,-1.5207516553312,0.131998731590894,0,0.307487005337475,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5504",1998.33333333333,"meanSD",-1.4836771211538,-1.52034424286771,0.131320879868951,0,0.279217758444065,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5505",1998.41666666667,"meanSD",-1.4850616744964,-1.51996073668976,0.130649137660819,0,0.26712049400556,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5506",1998.5,"meanSD",-1.48364373530836,-1.51957023129856,0.129991708983623,0,0.276375287863384,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5507",1998.58333333333,"meanSD",-1.48732601220196,-1.51922720769115,0.129333706670669,0,0.246658015999095,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5508",1998.66666666667,"meanSD",-1.49382309223126,-1.51895979594947,0.128670323004377,0,0.195357430767858,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5509",1998.75,"meanSD",-1.49734744019422,-1.51873466724369,0.128010325176994,0,0.167074234206438,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5510",1998.83333333333,"meanSD",-1.50308834381293,-1.51857336494028,0.127351768493204,0,0.121592509554949,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5511",1998.91666666667,"meanSD",-1.50539965054254,-1.51843893928316,0.126700604069671,0,0.102914179741735,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5512",1999,"meanSD",-1.50873426290111,-1.51834091224899,0.126056288340993,0,0.0762092036368232,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5513",1999.08333333333,"meanSD",-1.51373867148827,-1.51829488984139,0.125418868950118,0,0.0363280134102748,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5514",1999.16666666667,"meanSD",-1.51329224788077,-1.51824535873287,0.12479119178949,0,0.0396911895869611,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5515",1999.25,"meanSD",-1.49644498865619,-1.51803162961447,0.12419063721608,0,0.173818586023674,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5516",1999.33333333333,"meanSD",-1.4891087990821,-1.51775082543454,0.123613215553241,0,0.2317068302467,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5517",1999.41666666667,"meanSD",-1.47315041256765,-1.51732197531082,0.123089407476698,0,0.358857546304594,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5518",1999.5,"meanSD",-1.46193710813456,-1.51679450038533,0.122615389115205,0,0.447394023267579,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5519",1999.58333333333,"meanSD",-1.45436507418229,-1.51620554353436,0.122180668894044,0,0.506139554741637,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5520",1999.66666666667,"meanSD",-1.46009435108301,-1.51568113986659,0.121723906792805,0,0.456662871314197,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5521",1999.75,"meanSD",-1.4659387354325,-1.51522056204776,0.121248281689357,0,0.406453814673561,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5522",1999.83333333333,"meanSD",-1.42413661184846,-1.51438492947712,0.121000565319271,0,0.745850380041903,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5523",1999.91666666667,"meanSD",-1.41971157315279,-1.51352426260145,0.120782021316699,0,0.776710709308876,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5524",2000,"meanSD",-1.4242453420316,-1.51271994800172,0.120530013414756,0,0.734046263362353,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5525",2000.08333333333,"meanSD",-1.43055521758859,-1.51198633433731,0.120236779178773,0,0.6772563046424,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5526",2000.16666666667,"meanSD",-1.43765419908227,-1.51132852783063,0.119902877014735,0,0.614450049762451,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5527",2000.25,"meanSD",-1.43257195884506,-1.51063768073427,0.119598834570097,0,0.652729787625631,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5528",2000.33333333333,"meanSD",-1.42808543249013,-1.50991983509736,0.119321701125031,0,0.685830002720783,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5529",2000.41666666667,"meanSD",-1.42393424242541,-1.50917857998812,0.11906972666232,0,0.715919486440595,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5530",2000.5,"meanSD",-1.42858557394884,-1.50848975087667,0.118789283726199,0,0.672654758252481,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5531",2000.58333333333,"meanSD",-1.42904258470914,-1.50781646980746,0.118506448221845,0,0.664722352920867,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5532",2000.66666666667,"meanSD",-1.43275785660535,-1.5071857251587,0.11820366330487,0,0.629657884302549,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5533",2000.75,"meanSD",-1.43890436623828,-1.50661671383436,0.117870887964495,0,0.574462013185804,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5534",2000.83333333333,"meanSD",-1.42773430288199,-1.50596479308269,0.117597583981422,0,0.665238923727051,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5535",2000.91666666667,"meanSD",-1.4319314626833,-1.50535796250565,0.117302287300363,0,0.625959659544673,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5536",2001,"meanSD",-1.43601236222109,-1.50479417713748,0.116987765072684,0,0.587940242072792,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5537",2001.08333333333,"meanSD",-1.43725516892191,-1.50424950771639,0.116668994172688,0,0.574225733833878,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5538",2001.16666666667,"meanSD",-1.43128064368668,-1.50366575680415,0.116380747709233,0,0.621968105053889,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5539",2001.25,"meanSD",-1.41682849268452,-1.50297657216828,0.116172154658995,0,0.741555321381709,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5540",2001.33333333333,"meanSD",-1.39411076127248,-1.50211936105886,0.116112788406176,0,0.930204168455214,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5541",2001.41666666667,"meanSD",-1.38729871323676,-1.50122232474775,0.116099177546972,0,0.981261141707045,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5542",2001.5,"meanSD",-1.38791952387792,-1.50034400846194,0.116074242992002,0,0.968556689977857,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5543",2001.58333333333,"meanSD",-1.39218185246686,-1.49951199187736,0.116011977619768,0,0.925164294347952,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5544",2001.66666666667,"meanSD",-1.39220136176803,-1.49869282676202,0.115944620431843,0,0.918468356680635,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5545",2001.75,"meanSD",-1.39861962343738,-1.49793469643381,0.115829201990239,0,0.857426894858506,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5546",2001.83333333333,"meanSD",-1.39479290239834,-1.49715919422301,0.115735695869933,0,0.884483313944211,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5547",2001.91666666667,"meanSD",-1.40019618166891,-1.49643558965172,0.115603640781121,0,0.832494611177675,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5548",2002,"meanSD",-1.40412354682342,-1.49575179674188,0.115445187137707,0,0.793694845062323,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5549",2002.08333333333,"meanSD",-1.4088548144388,-1.49511284834259,0.115257932581586,0,0.748391299164867,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5550",2002.16666666667,"meanSD",-1.4135085020717,-1.49451719618003,0.115044858566365,0,0.70414875656175,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5551",2002.25,"meanSD",-1.41062162952216,-1.4939092572912,0.114846483136058,0,0.725208343300948,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5552",2002.33333333333,"meanSD",-1.41495268983796,-1.49334122443183,0.114625420264555,0,0.683866932945139,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5553",2002.41666666667,"meanSD",-1.41227762074498,-1.49276219869121,0.114417655096873,0,0.703427962040336,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5554",2002.5,"meanSD",-1.41285511751338,-1.49219548180342,0.114206718242264,0,0.694708380655312,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5555",2002.58333333333,"meanSD",-1.41505545667426,-1.49165224218983,0.113984978069403,0,0.671990176362863,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5556",2002.66666666667,"meanSD",-1.41430512139082,-1.4911113532332,0.113766930257961,0,0.675119137593211,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5557",2002.75,"meanSD",-1.40306341515001,-1.49049990921873,0.113605637685793,0,0.769649252007596,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5558",2002.83333333333,"meanSD",-1.40821906119187,-1.48993245509441,0.113416510471569,0,0.720471768729117,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5559",2002.91666666667,"meanSD",-1.40456955059095,-1.4893477776663,0.113245318507141,0,0.74862456296597,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5560",2003,"meanSD",-1.40782939291354,-1.48879323083125,0.113056927563643,0,0.716133364513527,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5561",2003.08333333333,"meanSD",-1.41334081495038,-1.48828341721043,0.112842297258421,0,0.664135737049267,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5562",2003.16666666667,"meanSD",-1.41669622893128,-1.48780296628238,0.11261323990936,0,0.631424310394958,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5563",2003.25,"meanSD",-1.4176854523465,-1.48733551618948,0.112380629470534,0,0.619769298064296,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5564",2003.33333333333,"meanSD",-1.41982718689225,-1.48688844116102,0.112140051405526,0,0.598013407593917,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5565",2003.41666666667,"meanSD",-1.41991795038027,-1.48644784582694,0.111900032524741,0,0.594547597043412,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5566",2003.5,"meanSD",-1.42111189389458,-1.48602081346137,0.111656342337112,0,0.581327654194666,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5567",2003.58333333333,"meanSD",-1.41513422953577,-1.48556051096834,0.111437352302488,0,0.631980928992368,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5568",2003.66666666667,"meanSD",-1.41793375117197,-1.48512420929224,0.111207692865057,0,0.604188940434204,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5569",2003.75,"meanSD",-1.41587940796571,-1.48468033236066,0.110986931895827,0,0.619901129076337,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5570",2003.83333333333,"meanSD",-1.40761675672174,-1.48418948156041,0.110801460261196,0,0.691080466432138,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5571",2003.91666666667,"meanSD",-1.41168133157464,-1.48373056921873,0.110598559034725,0,0.651448249171722,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5572",2004,"meanSD",-1.41399777318656,-1.4832919981745,0.110386620851752,0,0.6277411560682,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5573",2004.08333333333,"meanSD",-1.41875874543427,-1.48288866534487,0.110157151045138,0,0.58216756063641,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5574",2004.16666666667,"meanSD",-1.42214961636354,-1.48251140417108,0.109916655581652,0,0.549159610871667,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5575",2004.25,"meanSD",-1.42031638761264,-1.48212748431578,0.109683670799932,0,0.563539643160584,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5576",2004.33333333333,"meanSD",-1.41983469048713,-1.48174531993646,0.109453420842827,0,0.565634486090934,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5577",2004.41666666667,"meanSD",-1.41999587728205,-1.48136879894466,0.109223642349717,0,0.561901437658631,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5578",2004.5,"meanSD",-1.41273872233073,-1.4809528590864,0.109021132469205,0,0.625696460958466,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5579",2004.58333333333,"meanSD",-1.3825260853674,-1.4803599267146,0.108958403812973,0,0.897900831175211,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5580",2004.66666666667,"meanSD",-1.38688504842128,-1.47980019690446,0.108870274933468,0,0.853448276308277,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5581",2004.75,"meanSD",-1.38429797354376,-1.47923173128922,0.108793621240436,0,0.872604079752543,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5582",2004.83333333333,"meanSD",-1.36317555881288,-1.47854500837515,0.108836105061484,0,1.06002920167987,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5583",2004.91666666667,"meanSD",-1.35999606224107,-1.47784766163319,0.108893879382567,0,1.08226100548851,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5584",2005,"meanSD",-1.36389111552675,-1.47718124908286,0.108922297175784,0,1.04010047982439,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5585",1991.08333333333,"eigenCOV",NA,NA,NA,0,NA,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5586",1991.16666666667,"eigenCOV",0.707106781186547,0.707106781186547,NA,0,NA,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5587",1991.25,"eigenCOV",0.99887824253409,0.852992511860319,0.206313578875556,0,0.707106781186547,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5588",1991.33333333333,"eigenCOV",0.629426534477049,0.778470519399229,0.194790216631464,0,-0.765151286854238,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5589",1991.41666666667,"eigenCOV",0.278805833244095,0.653554347860445,0.296161586488157,0,-1.26535152333585,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5590",1991.5,"eigenCOV",-0.57831285808151,0.407180906672054,0.607686701021533,0,-1.62171356242769,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5591",1991.66666666667,"eigenCOV",-1.25128785906669,0.130769445715597,0.868243212335833,0,-1.59178590186054,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5592",1991.75,"eigenCOV",-0.933870660818036,-0.0213219980749222,0.888891377349354,0,-1.02661437156057,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5593",1991.83333333333,"eigenCOV",-0.513590183908918,-0.0828555213041718,0.841156028951691,0,-0.512074630365021,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5594",1991.91666666667,"eigenCOV",0.505023169037615,-0.017535666821751,0.810864157808197,0,0.644446829752429,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5595",1992,"eigenCOV",1.53724039225973,0.137941939086397,0.908943293295854,0,1.53947827493114,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5596",1992.08333333333,"eigenCOV",2.01689201115276,0.308755582001521,1.03175114540768,0,1.65557017964473,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5597",1992.16666666667,"eigenCOV",2.18987072144131,0.465515176954836,1.12366347198515,0,1.53458360752805,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5598",1992.25,"eigenCOV",2.23715844342563,0.601795428221821,1.18272621004511,0,1.38270632823926,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5599",1992.33333333333,"eigenCOV",1.44411323709521,0.661960985998491,1.15841125371318,0,0.675193933578948,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5600",1992.41666666667,"eigenCOV",1.33580295397984,0.706883783863915,1.12975055264342,0,0.556688526192237,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5601",1992.5,"eigenCOV",0.193635143300713,0.674805743828715,1.09895915948906,0,-0.437842113033312,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5602",1992.58333333333,"eigenCOV",-0.184785727891145,0.6242415396099,1.08429416709979,0,-0.746132638216604,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5603",1992.66666666667,"eigenCOV",-0.560370825374548,0.558429741555208,1.08834592355563,0,-1.02798250327858,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5604",1992.75,"eigenCOV",-0.563710301676138,0.499369739279874,1.08856100532256,0,-0.976592065817205,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5605",1992.83333333333,"eigenCOV",-0.275400490546411,0.46063122778856,1.07359765533152,0,-0.685575005384759,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5606",1992.91666666667,"eigenCOV",0.214683133976877,0.448919413797527,1.04778901864013,0,-0.223552905836571,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5607",1993,"eigenCOV",0.648950519637956,0.458011736790274,1.02342632385479,0,0.186568176328024,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5608",1993.08333333333,"eigenCOV",0.925293019709862,0.478328314308517,1.00463219159364,0,0.444903825640235,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5609",1993.16666666667,"eigenCOV",1.31659479281793,0.513256084246409,0.997337769280796,0,0.805483090398581,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5610",1993.25,"eigenCOV",1.69601898290502,0.560566600192754,1.00458680042774,0,1.13026806865152,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5611",1993.33333333333,"eigenCOV",1.6831675312008,0.603743559077679,1.0086115943475,0,1.07020777688108,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5612",1993.41666666667,"eigenCOV",1.30920405753477,0.629871725687201,0.998300013325509,0,0.680489154342082,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5613",1993.5,"eigenCOV",0.594869559974676,0.628621648340325,0.979660886677944,0,-0.0344528283456357,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5614",1993.58333333333,"eigenCOV",0.077743299445099,0.609625843206007,0.967431426241892,0,-0.549788366734241,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5615",1993.66666666667,"eigenCOV",-0.627190513826769,0.568398631304914,0.977057228699095,0,-1.22366337407232,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5616",1993.75,"eigenCOV",-0.747555719995124,0.525948490940397,0.989283535767528,0,-1.2872995100919,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5617",1993.83333333333,"eigenCOV",-0.459306105305708,0.495159284807706,0.988659059873819,0,-0.965414093545282,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5618",1993.91666666667,"eigenCOV",0.191988732505332,0.485972298374301,0.974518727321665,0,-0.301670514508165,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5619",1994,"eigenCOV",0.715528368246121,0.492723947488178,0.960446898883925,0,0.231979947060947,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5620",1994.08333333333,"eigenCOV",1.15318119099141,0.511594154445413,0.952780187439466,0,0.673384107902393,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5621",1994.16666666667,"eigenCOV",1.6434601911949,0.543034877688454,0.957830837256195,0,1.14887229634277,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5622",1994.25,"eigenCOV",1.90472587792006,0.579837337154173,0.970602415316163,0,1.36501673585298,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5623",1994.33333333333,"eigenCOV",1.7475650224037,0.610567013081793,0.975956769697656,0,1.16500857888833,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5624",1994.41666666667,"eigenCOV",1.23919041276741,0.62668556179168,0.968276068255433,0,0.63257253902732,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5625",1994.5,"eigenCOV",0.699380870435494,0.628502944507776,0.955850771238832,0,0.0741516647372236,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5626",1994.58333333333,"eigenCOV",0.583309317717965,0.627400660927536,0.943853402625994,0,-0.0467141857908228,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5627",1994.66666666667,"eigenCOV",0.0932301021430823,0.614682314289811,0.935908509254425,0,-0.557161524861158,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5628",1994.75,"eigenCOV",-0.341697192107545,0.592440930420105,0.936130648213297,0,-0.997871530336658,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5629",1994.83333333333,"eigenCOV",-0.18959815872475,0.574667314757722,0.932662982536857,0,-0.819444416463982,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5630",1994.91666666667,"eigenCOV",0.148013342117279,0.565186115365712,0.924194719468957,0,-0.451390561383148,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5631",1995,"eigenCOV",0.327578417919814,0.560020730638628,0.914539456417072,0,-0.254163241495848,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5632",1995.08333333333,"eigenCOV",0.60500306945647,0.560977801677305,0.904567986484916,0,0.0486699379559565,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5633",1995.16666666667,"eigenCOV",0.864007069587463,0.567290911425433,0.895961421331325,0,0.331170685587259,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5634",1995.25,"eigenCOV",1.15691841320692,0.579324125747505,0.890571776736232,0,0.648565677183464,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5635",1995.33333333333,"eigenCOV",1.12731726517071,0.590283988535969,0.884837801903068,0,0.606928496363644,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5636",1995.41666666667,"eigenCOV",0.957537173869178,0.59748503138564,0.87745300893403,0,0.410337805919597,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5637",1995.5,"eigenCOV",0.742006587680845,0.600264292083624,0.869039067710024,0,0.163102328610751,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5638",1995.58333333333,"eigenCOV",-0.206688461240915,0.585038768435991,0.867750855210795,0,-0.912390030989458,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5639",1995.66666666667,"eigenCOV",-0.38070493575022,0.567154625765876,0.869514610132316,0,-1.09010193787527,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5640",1995.75,"eigenCOV",-0.295167670098356,0.551476038568345,0.869237954677617,0,-0.974006834504487,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5641",1995.83333333333,"eigenCOV",0.0518765993347289,0.542554620010602,0.863883115452219,0,-0.56799121536137,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5642",1995.91666666667,"eigenCOV",0.504058175574166,0.541879243792419,0.856150312451866,0,-0.0441757337095858,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5643",1996,"eigenCOV",0.82664211423032,0.546788948455141,0.849430354129323,0,0.329459813173303,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5644",1996.08333333333,"eigenCOV",1.19823198188794,0.55783035580146,0.846335966848703,0,0.756675423438503,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5645",1996.16666666667,"eigenCOV",1.65203076282484,0.576067029251849,0.850939908497579,0,1.26444149913325,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5646",1996.25,"eigenCOV",1.89352945531624,0.597664773941429,0.860514167726999,0,1.50591905395092,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5647",1996.33333333333,"eigenCOV",1.25828031288314,0.608319863279199,0.857545601179485,0,0.757931063619204,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5648",1996.41666666667,"eigenCOV",1.25620456974096,0.618603747508751,0.854509326906865,0,0.746160167192304,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5649",1996.5,"eigenCOV",0.518829812286594,0.617044779770904,0.847792119057746,0,-0.115847936394441,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5650",1996.58333333333,"eigenCOV",0.281056500683737,0.61187572932341,0.842174403357485,0,-0.392815582284145,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5651",1996.66666666667,"eigenCOV",-0.0071786069603201,0.602496118167595,0.839137984667116,0,-0.72654883495683,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5652",1996.75,"eigenCOV",0.219957436752105,0.596786585609155,0.834066961476424,0,-0.451797237226621,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5653",1996.83333333333,"eigenCOV",0.310935781357816,0.592582897311342,0.82854464210662,0,-0.33992992246914,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5654",1996.91666666667,"eigenCOV",0.601311645221599,0.592709400904244,0.822430509243812,0,0.0104595394026229,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5655",1997,"eigenCOV",1.07858813890997,0.599650525732897,0.818511884905315,0,0.585132142867383,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5656",1997.08333333333,"eigenCOV",1.61817683985839,0.613995966776918,0.821585073751877,0,1.22224819457314,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5657",1997.16666666667,"eigenCOV",1.99227982610832,0.633138798156521,0.831792773490586,0,1.63398994469285,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5658",1997.25,"eigenCOV",-3.54286378501331,0.575933283318578,0.959770890464076,0,-4.29143778922107,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5659",1997.33333333333,"eigenCOV",-3.42634311565705,0.521848467116204,1.06066201650348,0,-3.72238424808369,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5660",1997.41666666667,"eigenCOV",-3.19558374260421,0.472282704319932,1.13756693024497,0,-3.22430825774295,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5661",1997.5,"eigenCOV",-3.39271428357244,0.421427480795033,1.21382028855955,0,-3.14226232689992,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5662",1997.58333333333,"eigenCOV",-3.38376061841595,0.372009453532552,1.28141260739683,0,-2.9309607617942,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5663",1997.66666666667,"eigenCOV",-3.30359551347239,0.324886312929925,1.33936530022727,0,-2.70910544403876,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5664",1997.75,"eigenCOV",-3.16015583352211,0.280771855379899,1.38731447081426,0,-2.48027953379772,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5665",1997.83333333333,"eigenCOV",-3.02783634452651,0.239414252881069,1.42727537420133,0,-2.28915222420611,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5666",1997.91666666667,"eigenCOV",-2.76826616732032,0.202282395841546,1.45716567889946,0,-2.03857983081609,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5667",1998,"eigenCOV",-2.51449761226889,0.169150932328004,1.47889443181095,0,-1.81463158348002,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5668",1998.08333333333,"eigenCOV",-2.25840452043666,0.139903276270598,1.49380612720375,0,-1.60550137868067,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5669",1998.16666666667,"eigenCOV",-2.0935529973667,0.113314511108249,1.50464499766537,0,-1.4667031172796,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5670",1998.25,"eigenCOV",-2.05610699003461,0.0877919052124509,1.51405878190983,0,-1.41599449166878,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5671",1998.33333333333,"eigenCOV",-2.00273013147161,0.0634835094370548,1.52191396810028,0,-1.35764155150491,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5672",1998.41666666667,"eigenCOV",-2.04671306744805,0.0392283763694101,1.52986025820919,0,-1.36348495401743,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5673",1998.5,"eigenCOV",-2.07402069249236,0.0152141824050719,1.5376340269916,0,-1.35873350759871,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5674",1998.58333333333,"eigenCOV",-2.09509071964779,-0.00849710862922993,1.54515021926986,0,-1.35041472666945,"Lower Zurich","Monthly","multivariate EWS","expanding"
"5675",1998.66666666667,"eigenCOV",-2.05084806059686,-0.0311898969844255,1.55145419418692,0,-1.30178394642897,"Lower Zurich","Monthly","multivariate EWS","expanding"
